Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Marine Layer-men,colorblock-hoodie-mood-indigo-tawny-port,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_836f723b-c6e9-4d86-bb04-c22b391d13ea.jpg?v=1571354059,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,colorblock-hoodie-mood-indigo-tawny-port,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/glaser_hoodie19295-FINAL-TN.jpg?v=1571354059,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,colorblock-hoodie-mood-indigo-tawny-port,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN2_0bc5b764-1d5d-4322-81aa-3b7e7a4e079a.jpg?v=1571353970,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-zip-hoodie-light-heather-grey,Re-Spun Zip Hoodie in Light Heather Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Made with 100% recycled materials\n	•	Sueded for softness</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Outerwear - Hoodies,"marine layer, new, outerwear",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/re-spun-zip-hoodie-light-heather-grey,,,,1,,deny,manual,120,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/respun-zip-hoodie-Thumb-logo.jpg?v=1570147161,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-zip-hoodie-light-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/grey_1.jpg?v=1570147165,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-zip-hoodie-light-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_a3c4dde0-7a4e-411f-85ec-42ac9e9d301c.jpg?v=1570147165,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-zip-hoodie-light-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/respun_zip_hoodie-11907-Final-TN.jpg?v=1570147165,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-zip-hoodie-light-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN2_a4e681dc-106f-443a-a417-b8ee10acd0e4.jpg?v=1570147165,5,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-ls-crewneck-red-white-blue,Re-Spun Colorblock Sweatshirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Introducing: Re-Spun fleece (!)\n	•	Made with 100% recycled materials\n	•	Sueded for softness</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Heavyweight,"marine layer, outerwear",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/re-spun-ls-crewneck-red-white-blue,,,,1,,deny,manual,110,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/respun-color-block-sweatshirt-Thumb-logo.jpg?v=1570147521,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-ls-crewneck-red-white-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/navy_3.jpg?v=1570147524,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-ls-crewneck-red-white-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/Untitled-1_b16749a7-d796-4d86-ac0a-5fa5504a9174.jpg?v=1570147524,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-ls-crewneck-red-white-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/re_spun_colorblock_sweatshirt-11412-Final-TN.jpg?v=1570147524,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-ls-crewneck-red-white-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/Untitled-11.jpg?v=1570147524,5,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-crew-sweatshirt-dark-heather-grey,Re-Spun Recycled Sweatshirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Heavyweight,"marine layer, new, outerwear",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/re-spun-crew-sweatshirt-dark-heather-grey,,,,1,,deny,manual,110,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/respun-grey-sweatshirt-logo.jpg?v=1572036051,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-crew-sweatshirt-dark-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/grey_4_6f75c428-18fc-4898-800e-6ac45ba7668b.jpg?v=1572652980,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-crew-sweatshirt-dark-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN4_311d9da8-12d2-4cd8-9fce-9e64a8dd41fc.jpg?v=1572652980,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-crew-sweatshirt-dark-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_f43d98c1-dfa0-4f10-98e7-37fdf5383b10.jpg?v=1572652980,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,re-spun-crew-sweatshirt-dark-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN2_36435075-38b3-473f-aa48-738ceb438098.jpg?v=1572652980,5,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,ls-textured-crew-heather-grey-stripe,Evans Crew,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Lightweight,"marine layer, new, outerwear",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/ls-textured-crew-heather-grey-stripe,,,,1,,deny,manual,82,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/mens-evans-crew-FINAL.jpg?v=1572028451,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,ls-textured-crew-heather-grey-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_7e8df823-27ae-4157-a4dd-c9aad4b7ceca.jpg?v=1572028451,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,ls-textured-crew-heather-grey-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN2_43e157b5-2f02-4cc5-96fe-d3a8e997b6fe.jpg?v=1572028451,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,ls-textured-crew-heather-grey-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN3_1dc3c571-2fcb-4c37-ac0c-3666fe663e93.jpg?v=1572028451,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,ls-textured-crew-heather-grey-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN4_8a16c99f-d9c7-438d-95f8-1fc76680b574.jpg?v=1572028451,5,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,fleece-out-crew-green-gables,Norfolk Crew,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Heavyweight,"marine layer, new, outerwear",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/fleece-out-crew-green-gables,,,,1,,deny,manual,88,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/norfolk-crew-Thumb.jpg?v=1572029531,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,fleece-out-crew-green-gables,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_7d0bd446-2a2e-4195-8a41-61682b16593d.jpg?v=1572029531,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,fleece-out-crew-green-gables,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN2_f9739630-836d-4b13-b9ab-34543de9a3e9.jpg?v=1572029531,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,fleece-out-crew-green-gables,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN3_492299b1-4c12-4e80-a7ef-1e04342793cc.jpg?v=1572029531,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,fleece-out-crew-green-gables,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN4_d3fafefb-5c4e-4167-8005-791803503bdd.jpg?v=1572029531,5,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,fleece-out-crew-green-gables,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN5_535ea015-a11a-4572-974c-7bf7f6a8f66a.jpg?v=1572029531,6,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-ls-crew-mood-indigo-white-stripe,Double Knit Long Sleeve Crew in Mood Indigo/White Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Lightweight,"marine layer, new, henley polo",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/dk-ls-crew-mood-indigo-white-stripe,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/mens-ls-crew-white-stripe-Final-web.jpg?v=1572028328,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-ls-crew-mood-indigo-white-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN3_fb00d853-a815-47d7-8c56-9abcf804e2fd.jpg?v=1572526991,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-ls-crew-mood-indigo-white-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_2988b13a-0c58-4d04-8ff9-37c8e9736436.jpg?v=1572526991,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-ls-crew-mood-indigo-white-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN4_55f891e8-f074-435f-a713-65dd96083931.jpg?v=1572526929,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-ls-striped-crew-green-navy-stripe,Double Knit Long Sleeve Crew in Green/Navy Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Lightweight,"marine layer, new, henley polo",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/dk-ls-striped-crew-green-navy-stripe,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/mens-dk-ls-tee-stripe-Proof.jpg?v=1572027712,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-ls-striped-crew-green-navy-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN2_2a1b6ea7-88ba-4991-a230-a5dc63a046ac.jpg?v=1572540677,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-ls-striped-crew-green-navy-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_fe6d3221-fb55-4bb3-a671-fb9fe0a8f124.jpg?v=1572540677,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-ls-striped-crew-green-navy-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN3_cbd3635a-3c48-4752-b541-73be7caebcdf.jpg?v=1572527888,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-henley-insignia-blue,Double Knit Henley in Insignia Blue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	An ML classic \n	•	Trim but relaxed\n	•	The closest we'll get to perfection\nDK</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Lightweight,"marine layer, henley polo, best",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/dk-henley-insignia-blue,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/mens-dk-henley-insignia-blue-thumb.jpg?v=1567805094,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-henley-insignia-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_e50daf50-ffe9-4387-84dd-11bf8b44d278.jpg?v=1567805094,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-henley-insignia-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/dk_henley_bering_sea-12063-Final-TN.jpg?v=1567805094,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-henley-insignia-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN2_2563bf75-0ec1-41da-8c7f-e6422ec7f849.jpg?v=1567805094,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-henley-heather-grey,Double Knit Henley in Heather Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Signature Double Knit fabric\n	•	Trim but relaxed\n	•	Maybe the closest we'll get to perfection</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Lightweight,"marine layer, new, henley polo",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/dk-henley-heather-grey,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/175612341_web_thumb_grande_f7bebfc5-d039-4f65-b8fa-e5de3acd9b0c.jpeg?v=1563991256,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-henley-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/double_knit_henley_hg_016-Final-pip-tn_grande_0a97f40c-6d66-406d-8f0e-633ab5bb8377.jpg?v=1563991256,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-henley-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/double_knit_henley_hg_003-Final-pip-tn_grande_86568760-58e8-421f-9060-8120e16103e8.jpg?v=1563991256,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-henley-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/double_knit_henley_hg_040-Final-TN_grande_28e5b55f-fde7-4601-bae4-cddfc98215fd.jpg?v=1563991256,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,sport-henley-anthracite-heather,Sport Henley in Anthracite Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Henley style, activewear fabric\n	•	4-way stretch, moisture-wicking\n	•	Mossed for softness</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Active - Longsleeve,"marine layer, new, henley polo",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/sport-henley-anthracite-heather,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/mens-sport-henley-anthrracite-heather-thumb.jpg?v=1566502333,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,sport-henley-anthracite-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/Untitled-1_8e116fa8-dd12-42db-9b0e-acb09c8ad073.jpg?v=1566502333,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,sport-henley-anthracite-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/sport_henley-9500-FInal-TN.jpg?v=1566502333,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,sport-henley-anthracite-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN2_60561b2c-430d-43d3-8c1d-10fe97a12f26.jpg?v=1566502333,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,sport-henley-black-iris,Sport Henley in Black Iris,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Active - Longsleeve,"marine layer, new, henley polo",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/sport-henley-black-iris,,,,1,,deny,manual,72,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/mens-weekend-sport-henley-navy-Final-web-w.jpg?v=1572374790,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,sport-henley-black-iris,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/sport_henley_gray_34125-FInal-TN.jpg?v=1572540622,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,sport-henley-black-iris,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/sport_henley_gray_34122-FInal-TN.jpg?v=1572540622,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,sport-henley-black-iris,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/sport_henley_gray_34149-FInal-TN.jpg?v=1572539438,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-striped-henley-thyme-white-stripe,Double Knit Henley in Thyme/White Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Signature Double Knit fabric\n	•	Trim but relaxed\n	•	Maybe the closest we'll get to perfection\ndk</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Lightweight,"marine layer, new, henley polo",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/dk-striped-henley-thyme-white-stripe,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/mens-dk-henley-thyme-white-thumb.jpg?v=1566602390,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-striped-henley-thyme-white-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN2_ed43aa1c-4398-49de-a597-c46e6e336fae.jpg?v=1566602390,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-striped-henley-thyme-white-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/dk_henley_thyme_white_stripe-10607-FInal-TN.jpg?v=1566602390,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-striped-henley-thyme-white-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_5e89ecd1-655e-4ccd-8631-157c54bdba7a.jpg?v=1566602390,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-striped-henley-black-iris-white-stripe,Double Knit Henley in Black Iris/White Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Signature Double Knit fabric\n	•	Trim but relaxed\n	•	Maybe the closest we'll get to perfection\ndk</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Lightweight,"marine layer, new, henley polo",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/dk-striped-henley-black-iris-white-stripe,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/mens-dk-henley-black-iris-white-thumb.jpg?v=1567876066,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-striped-henley-black-iris-white-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN1_43332fdf-a43b-42d9-9da8-a140185b4beb.jpg?v=1567876066,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-striped-henley-black-iris-white-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_8826f5af-49b1-44e1-99e1-76a6fcab8c96.jpg?v=1567876066,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-striped-henley-black-iris-white-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN3_ef8b2ddd-8325-4fd7-b1d7-d12fcce9c8b0.jpg?v=1567876066,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-solid-henley-green-gables,Double Knit Henley in Green Gables,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	An ML classic \n	•	Trim but relaxed\n	•	The closest we'll get to perfection\ndk</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Lightweight,"marine layer, new, henley polo, best",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/dk-solid-henley-green-gables,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/mens-dk-henley-green-gables-thumb.jpg?v=1566503325,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-solid-henley-green-gables,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_2efff002-2726-45cb-aa8c-8313e4b402c7.jpg?v=1566503325,2,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-solid-henley-green-gables,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/dk_henley_green_gables-10783-FInal-TN.jpg?v=1566503325,3,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-solid-henley-green-gables,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN2_a737ced1-5ef9-476a-a6e2-6df190bed7a2.jpg?v=1566503325,4,,,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-henley-tawny-port,Double Knit Henley in Tawny Port,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	An ML classic \n	•	Trim but relaxed\n	•	The closest we'll get to perfection\ndk</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping and free returns.</sectionBody></section></sections>",Marine Layer-men,Mens - Longsleeve - Lightweight,"marine layer, henley polo, best",,Title, Default Title,Link,https://www.marinelayer.com/collections/mens/products/dk-henley-tawny-port,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/mens-dk-henley-tawny-port-thumb.jpg?v=1567805209,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Marine Layer-men,dk-henley-tawny-port,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/9103/products/TN_00b6c948-53ca-4c55-96b9-2f7e4a33601a.jpg?v=1567805209,2,,,,,,,,,,,,,,,,,,,,,,
