Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Vuori-men,banks-short-black-texture-stripe,Banks Short | Black Texture Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/banks-short-black-texture-stripe,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330.09BTS_0.jpg?v=1554765688,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-navy-micro-dot,Banks Short | Navy Micro Dot,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/banks-short-navy-micro-dot,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330.08NMD_0.jpg?v=1554767178,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-army-micro-dot,Banks Short | Army Micro-Dot,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/banks-short-army-micro-dot,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330.08GMD_0.jpg?v=1554765423,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-canyon-linen-texture,Banks Short | Canyon Linen Texture,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/banks-short-canyon-linen-texture,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330CYL.jpg?v=1561672540,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-canyon-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330.03CYL_1.jpg?v=1561672642,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-canyon-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330.03CYL_2.jpg?v=1561672643,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-canyon-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330.03CYL_3.jpg?v=1561672645,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-canyon-linen-texture,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330.03CYL_4.jpg?v=1561672647,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,sonic-seamless-boardshort-tahiti-texture,Sonic Seamless Boardshort | Tahiti Texture,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Boardshorts,"vuori, boardshorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/sonic-seamless-boardshort-tahiti-texture,,,,1,,deny,manual,94,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V317THL_0.jpg?v=1555976194,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,sonic-seamless-boardshort-army-texture,Sonic Seamless Boardshort | Army Texture,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Boardshorts,"vuori, boardshorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/sonic-seamless-boardshort-army-texture,,,,1,,deny,manual,94,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V317ALT_2_db8c7ff1-c817-439d-a68d-21de64ffcd0f.jpg?v=1555976158,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,cruise-boardshort-navy-micro-dot,Cruise Boardshort | Navy Micro Dot,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Built like an everyday short and made with recycled plastic bottles, the Cruise Boardshort is your go-to transition from water to life piece. With scalloped legs and a high-performance boardshort fit, these boardshorts were made with a nod to our Mother Ocean. Great for surfing, paddling, training and yoga.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Boardshorts,"vuori, boardshorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/cruise-boardshort-navy-micro-dot,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V314.05NMD_0.jpg?v=1554851542,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,equator-boardshort-navy-tahiti-floral,Equator Boardshort | Navy Tahiti Floral,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Boardshort meets walk short, front pockets with hidden zip stash pocket, 4 way stretch, back zip pocket, anti-odor, surf, paddle, swim, train, yoga, everyday walk short</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Boardshorts,"vuori, sale, boardshorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/equator-boardshort-navy-tahiti-floral,,,,1,,deny,manual,35,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V310.07NTF_0.jpg?v=1554852733,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,maldive-short-black-linen-texture,Maldive Short | Black Linen Texture,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The Maldive Short was built to be a great-looking hybrid short. The performance four-way stretch woven fabric moves with you and is quick drying so that you can take them on any adventure. Take this short from the boardroom to the backyard and beyond. There are side pockets, a front coin pocket and two back pockets. Great for traveling, hiking and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/maldive-short-black-linen-texture,,,,1,,deny,manual,74,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V308TSB.jpg?v=1561664014,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,ponto-performance-pullover-moss-heather,Ponto Performance Pullover | Moss Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The perfect complement to your Ponto Pants, this buttery-soft pullover is lightweight and fitted with side zipper pockets and is built for an active lifestyle. A cozy companion for any adventure, you’ll want to wear it everywhere. Great for running, traveling and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Jackets & Hoodies,"vuori, outerwear, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/ponto-performance-pullover-moss-heather,,,,1,,deny,manual,110,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V222MHT.jpg?v=1561658243,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-moss-heather,Ease Performance Half Zip | Moss Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Ready for anything, the Ease Performance 1/2-Zip is versatile enough to be thrown over or under your workout and daily attire. Built with UPF 30+, this pullover is made for your outdoor adventures with quick-drying and moisture-wicking properties. With a zip stash pocket and flatlock seams, the athletic fit makes it a perfect base layer or lightweight top layer. Great for running, hiking and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Jackets & Hoodies,"vuori, outerwear, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/ease-performance-half-zip-moss-heather,,,,1,,deny,manual,76,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221MHT_0.jpg?v=1554851953,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,element-s-zip-hoodie-heather-charcoal-black,Element's Zip Hoodie | Heather Charcoal / Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Jackets & Hoodies,"vuori, outerwear, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/element-s-zip-hoodie-heather-charcoal-black,,,,1,,deny,manual,92,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V215_HCB.jpg?v=1554852052,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,watermans-long-sleeve-tee-heather-grey,Watermans Long-Sleeve Tee | Heather Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/watermans-long-sleeve-tee-heather-grey,,,,1,,deny,manual,46,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V131HTG2.jpg?v=1556146491,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,watermans-tee-heather-grey,Watermans Tee | Heather Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/watermans-tee-heather-grey,,,,1,,deny,manual,42,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V130_HTG_Heather_Grey.jpg?v=1556146534,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,strato-tech-tee-canyon-heather,Strato Tech Tee | Canyon Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The Strato Tech Tee is the softest piece of workout apparel on the planet while doubling as your go-to T-shirt. With next-level comfort, our softest performance knit is quick drying and moisture wicking with UPF 30+. Great for yoga, running and traveling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/strato-tech-tee-canyon-heather,,,,1,,deny,manual,44,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V126HCY.jpg?v=1555109285,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,vuori-peak-tech-tee-heather-grey,Vuori Peak Tech Tee | Heather Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Graphic Tees,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/vuori-peak-tech-tee-heather-grey,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V929HTG_0_cb1073ab-0958-4ac2-a626-9b9feb7934dc.jpg?v=1556146433,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,vuori-peak-tech-tee-army-heather,Vuori Peak Tech Tee | Army Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Graphic Tees,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/vuori-peak-tech-tee-army-heather,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V929HTA_0.jpg?v=1556146447,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,rise-the-shine-tech-tee-heather-grey,Rise The Shine Tech Tee | Heather Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/rise-the-shine-tech-tee-heather-grey,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V111HTG_0.jpg?v=1555975900,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,rise-the-shine-tech-tee-azure,Rise The Shine Tech Tee | Azure,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/rise-the-shine-tech-tee-azure,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V111AZR_0.jpg?v=1555975882,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-tee-canyon-stripe,Tuvalu Tee | Canyon Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/tuvalu-tee-canyon-stripe,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V101.01CYS_0.jpg?v=1555977698,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,clark-hoodie-black-heather-stripe,Clark Hoodie | Black Heather Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The performance french terry is soft and stretchy, making the Clark hoodie ultra comfortable. The fabric is moisture wicking and quick drying, so don't hold back on the workouts. The front zip pockets will keep your valuables secure. Great for traveling, hiking and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Jackets & Hoodies,"vuori, outerwear, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/clark-hoodie-black-heather-stripe,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V217BCS_c34599fc-1b2c-487a-9c0d-144be81ea4b1.jpg?v=1554354000,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,clark-hoodie-black-heather-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V217BCS_1.jpg?v=1554354000,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,clark-hoodie-black-heather-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V217BCS_2.jpg?v=1554354000,3,,,,,,,,,,,,,,,,,,,,,
